x_0 f(x)
# some comment line
2010.25 0.584103869147838
2010.5 0.831553340642971
2010.75 0.9834250822912136
2011.0 0.850111493398518
2011.25 0.8671196723797967
2011.5 0.8813189852879552
2011.75 0.9076730540068945
2012.0 0.8630865174835483
2012.25 0.5229147673508622
2012.5 0.49627397756377334
2012.75 0.5050097161828908
2013.0 0.5007474430588548
2013.25 0.4939150572113871
2013.5 0.49940160289740737
2013.75 0.503037174729586
2014.0 0.5196824808064583
2014.25 0.5085464750511063
2014.5 0.5131403914679369
2014.75 0.5002163610557334
2015.0 0.50889279821779
2015.25 0.5208808760033026
2015.5 0.5157187564851875
2015.75 0.5350319156858596
2016.0 0.5189957731353123
2016.25 0.5155347190049783
2016.5 0.5257071325787549
2016.75 0.520438283917726
2017.0 0.5265365062723734
2017.25 0.6320050374760575
2017.5 0.6510035636522936
2017.75 0.6540122408630397
2018.0 0.6484430555300966
2018.25 0.6962906148626884
2018.5 0.6680613668061367
2018.75 0.6799104875907158
2019.0 0.6712262847033061
2019.25 0.6809397631735382
2019.5 0.6892206560497713
2019.75 0.7062832279705542
2020.0 0.6627478231876341
2020.25 0.677317186722775
2020.5 0.6407257572809485
2020.75 0.672490386407142
2021.0 0.6727294395822438
2021.25 0.7025141162467142
2021.5 0.7491031499712408
2021.75 0.77965398303858
2022.0 0.7633450513964901
