x_0 f(x)
# some comment line
2010.25 0.4022386081776914
2010.5 0.3609055683290344
2010.75 0.4106702231242497
2011.0 1.2881675620598854
2011.25 1.279593217494375
2011.5 1.2685305785941905
2011.75 1.2765070381111026
2012.0 1.3503808638015922
2012.25 1.2601586433334035
2012.5 1.250799033960937
2012.75 1.303973937714309
2013.0 1.2843843672857647
2013.25 1.1816403006335017
2013.5 1.1563308798464782
2013.75 1.1653062359902442
2014.0 1.2248606762594532
2014.25 1.1936132570273177
2014.5 1.2028196024506979
2014.75 1.1912110031374161
2015.0 1.2080091746973032
2015.25 1.1828166559005642
2015.5 1.1721691394871134
2015.75 1.148664003556348
2016.0 1.1492492161627863
2016.25 1.1693891210361607
2016.5 1.17862275545043
2016.75 1.199944097642784
2017.0 1.183093357145991
2017.25 1.1940294879161832
2017.5 1.2023774856878138
2017.75 1.2142565667497582
2018.0 1.2177049580122763
2018.25 1.2055549073424852
2018.5 1.1763450106627018
2018.75 1.1995252334451532
2019.0 1.2126920545811062
2019.25 1.216739691042605
2019.5 1.2405598454904132
2019.75 1.2415057930167874
2020.0 1.2215882721122036
2020.25 1.1845089727166305
2020.5 1.1692458346490788
2020.75 1.1480181089814179
2021.0 1.2081776352417577
2021.25 1.1893884993690715
2021.5 1.2465609811924596
2021.75 1.2705947722235014
2022.0 1.2893270601936866
